"222";"6 ก.ค.2015 12:00";"5.6";"320.6";"33.0";"-";"-"
"222";"6 ก.ค.2015 12:30";"5.8";"322.0";"33.3";"-";"-"
"222";"6 ก.ค.2015 13:00";"5.6";"321.6";"33.2";"-";"-"
"222";"6 ก.ค.2015 13:30";"5.8";"321.6";"33.6";"-";"-"
"222";"6 ก.ค.2015 14:00";"5.7";"320.9";"33.4";"-";"-"
"222";"6 ก.ค.2015 14:30";"5.7";"320.9";"33.3";"-";"-"
"222";"6 ก.ค.2015 15:00";"5.7";"319.7";"33.3";"-";"-"
"222";"6 ก.ค.2015 15:30";"5.7";"317.8";"33.3";"-";"-"
"222";"6 ก.ค.2015 16:00";"5.7";"316.7";"33.2";"-";"-"
"222";"6 ก.ค.2015 16:30";"5.6";"316.1";"33.1";"-";"-"
"222";"6 ก.ค.2015 17:00";"5.6";"317.3";"33.1";"-";"-"
"222";"6 ก.ค.2015 17:30";"5.6";"320.0";"33.2";"-";"-"
"222";"6 ก.ค.2015 18:00";"5.6";"323.9";"33.1";"-";"-"
"222";"6 ก.ค.2015 18:30";"5.6";"328.7";"33.1";"-";"-"
"222";"6 ก.ค.2015 19:00";"5.5";"332.9";"33.1";"-";"-"
"222";"6 ก.ค.2015 19:30";"5.5";"336.3";"33.1";"-";"-"
"222";"6 ก.ค.2015 20:00";"5.5";"337.2";"33.1";"-";"-"
"222";"6 ก.ค.2015 20:30";"5.6";"336.8";"33.1";"-";"-"
"222";"6 ก.ค.2015 21:00";"5.6";"334.4";"33.1";"-";"-"
"222";"6 ก.ค.2015 21:30";"5.6";"331.5";"33.0";"-";"-"
"222";"6 ก.ค.2015 22:00";"5.7";"328.3";"33.0";"-";"-"
"222";"6 ก.ค.2015 22:30";"5.7";"326.8";"33.0";"-";"-"
"222";"6 ก.ค.2015 23:00";"5.7";"327.2";"32.9";"-";"-"
"222";"6 ก.ค.2015 23:30";"5.7";"326.2";"32.9";"-";"-"
"222";"7 ก.ค.2015 00:00";"5.6";"326.2";"32.9";"-";"-"
"222";"7 ก.ค.2015 00:30";"5.6";"328.2";"32.9";"-";"-"
"222";"7 ก.ค.2015 01:00";"5.6";"329.9";"32.9";"-";"-"
"222";"7 ก.ค.2015 01:30";"5.5";"331.5";"32.9";"-";"-"
"222";"7 ก.ค.2015 02:00";"5.5";"333.5";"32.9";"-";"-"
"222";"7 ก.ค.2015 02:30";"5.5";"335.4";"32.9";"-";"-"
"222";"7 ก.ค.2015 03:00";"5.5";"336.2";"32.9";"-";"-"
"222";"7 ก.ค.2015 03:30";"5.4";"336.7";"32.9";"-";"-"
"222";"7 ก.ค.2015 04:00";"5.4";"336.4";"32.8";"-";"-"
"222";"7 ก.ค.2015 04:30";"5.4";"335.0";"32.8";"-";"-"
"222";"7 ก.ค.2015 05:00";"5.4";"333.5";"32.8";"-";"-"
"222";"7 ก.ค.2015 05:30";"5.4";"332.5";"32.8";"-";"-"
"222";"7 ก.ค.2015 06:00";"5.4";"332.9";"32.8";"-";"-"
"222";"7 ก.ค.2015 06:30";"5.4";"333.0";"32.7";"-";"-"
"222";"7 ก.ค.2015 07:00";"5.4";"333.7";"32.8";"-";"-"
"222";"7 ก.ค.2015 07:30";"5.5";"334.7";"32.8";"-";"-"
"222";"7 ก.ค.2015 08:00";"5.5";"336.0";"32.9";"-";"-"
"222";"7 ก.ค.2015 08:30";"5.5";"334.8";"32.9";"-";"-"
"222";"7 ก.ค.2015 09:00";"5.6";"333.0";"33.0";"-";"-"
"222";"7 ก.ค.2015 09:30";"5.5";"332.2";"33.1";"-";"-"
"222";"7 ก.ค.2015 10:00";"5.6";"330.6";"33.1";"-";"-"
"222";"7 ก.ค.2015 10:30";"5.6";"328.2";"33.2";"-";"-"
"222";"7 ก.ค.2015 11:00";"5.6";"326.7";"33.2";"-";"-"
"222";"7 ก.ค.2015 11:30";"5.5";"325.3";"33.2";"-";"-"
"222";"7 ก.ค.2015 12:00";"5.6";"325.1";"33.3";"-";"-"
"222";"7 ก.ค.2015 12:30";"5.6";"324.4";"33.4";"-";"-"
"222";"7 ก.ค.2015 13:00";"5.6";"324.2";"33.5";"-";"-"
"222";"7 ก.ค.2015 13:30";"5.5";"322.8";"33.4";"-";"-"
"222";"7 ก.ค.2015 14:00";"6.1";"327.5";"34.4";"-";"-"
"222";"7 ก.ค.2015 14:30";"5.6";"321.6";"34.1";"-";"-"
"222";"7 ก.ค.2015 15:00";"5.4";"321.0";"33.5";"-";"-"
"222";"7 ก.ค.2015 15:30";"5.5";"320.4";"33.4";"-";"-"
"222";"7 ก.ค.2015 16:00";"5.6";"320.4";"33.5";"-";"-"
"222";"7 ก.ค.2015 16:30";"5.5";"320.6";"33.4";"-";"-"
"222";"7 ก.ค.2015 17:00";"5.5";"321.8";"33.3";"-";"-"
"222";"7 ก.ค.2015 17:30";"5.5";"324.4";"33.3";"-";"-"
"222";"7 ก.ค.2015 18:00";"5.5";"328.5";"33.3";"-";"-"
"222";"7 ก.ค.2015 18:30";"5.5";"332.8";"33.3";"-";"-"
"222";"7 ก.ค.2015 19:00";"5.5";"337.3";"33.2";"-";"-"
"222";"7 ก.ค.2015 19:30";"5.5";"340.2";"33.2";"-";"-"
"222";"7 ก.ค.2015 20:00";"5.5";"342.2";"33.2";"-";"-"
"222";"7 ก.ค.2015 20:30";"5.5";"342.3";"33.2";"-";"-"
"222";"7 ก.ค.2015 21:00";"5.5";"340.6";"33.2";"-";"-"
"222";"7 ก.ค.2015 21:30";"5.4";"337.7";"33.2";"-";"-"
"222";"7 ก.ค.2015 22:00";"5.4";"334.6";"33.2";"-";"-"
"222";"7 ก.ค.2015 22:30";"5.4";"332.6";"33.1";"-";"-"
"222";"7 ก.ค.2015 23:00";"5.4";"330.4";"33.0";"-";"-"
"222";"7 ก.ค.2015 23:30";"5.4";"329.9";"33.0";"-";"-"
"222";"8 ก.ค.2015 00:00";"5.4";"329.8";"33.0";"-";"-"
"222";"8 ก.ค.2015 00:30";"5.4";"329.6";"32.9";"-";"-"
"222";"8 ก.ค.2015 01:00";"5.4";"330.7";"32.9";"-";"-"
"222";"8 ก.ค.2015 01:30";"5.4";"332.4";"32.9";"-";"-"
"222";"8 ก.ค.2015 02:00";"5.4";"333.7";"32.9";"-";"-"
