หมายเลข,วันที่-เวลา,DO,EC,T,Tb,สถานะ
111,8 เม.ย.2015 19:00,5.8,182.4,29.9,-,ปกติ
111,8 เม.ย.2015 19:30,6.0,184.0,29.6,-,ปกติ
111,8 เม.ย.2015 20:00,6.0,184.2,29.2,-,ปกติ
111,8 เม.ย.2015 20:30,5.9,184.5,29.0,-,ปกติ
111,8 เม.ย.2015 21:00,6.0,185.5,28.7,-,ปกติ
111,8 เม.ย.2015 21:30,6.0,185.7,28.6,-,ปกติ
111,8 เม.ย.2015 22:00,6.0,186.1,28.4,-,ปกติ
111,8 เม.ย.2015 22:30,6.0,186.6,28.3,-,ปกติ
111,8 เม.ย.2015 23:00,5.8,185.9,28.1,-,ปกติ
111,8 เม.ย.2015 23:30,6.0,185.0,27.9,-,ปกติ
111,9 เม.ย.2015 00:00,5.7,186.0,27.8,-,ปกติ
111,9 เม.ย.2015 00:30,5.8,185.7,27.7,-,ปกติ
111,9 เม.ย.2015 01:00,6.0,186.3,27.6,-,ปกติ
111,9 เม.ย.2015 01:30,5.8,187.0,27.3,-,ปกติ
111,9 เม.ย.2015 02:00,6.0,186.7,27.2,-,ปกติ
111,9 เม.ย.2015 02:30,5.9,186.3,27.1,-,ปกติ
111,9 เม.ย.2015 03:00,5.9,186.1,26.9,-,ปกติ
111,9 เม.ย.2015 03:30,6.0,186.7,26.7,-,ปกติ
111,9 เม.ย.2015 04:00,5.9,186.1,26.5,-,ปกติ
111,9 เม.ย.2015 04:30,5.9,185.8,26.4,-,ปกติ
111,9 เม.ย.2015 05:00,5.8,186.2,26.2,-,ปกติ
111,9 เม.ย.2015 05:30,5.8,186.3,26.0,-,ปกติ
111,9 เม.ย.2015 06:00,5.6,186.6,25.9,-,ปกติ
111,9 เม.ย.2015 06:30,5.3,186.8,25.7,-,ปกติ
111,9 เม.ย.2015 07:00,5.2,187.6,25.6,-,ปกติ
111,9 เม.ย.2015 07:30,5.3,188.5,25.7,-,ปกติ
111,9 เม.ย.2015 08:00,5.9,188.9,26.0,-,ปกติ
111,9 เม.ย.2015 08:30,6.0,188.6,26.6,-,ปกติ
111,9 เม.ย.2015 09:00,6.0,184.8,27.4,-,ปกติ
111,9 เม.ย.2015 09:30,6.2,182.1,28.1,-,ปกติ
111,9 เม.ย.2015 10:00,6.3,180.4,28.7,-,ปกติ
111,9 เม.ย.2015 10:30,6.1,179.1,29.1,-,ปกติ
111,9 เม.ย.2015 11:00,6.1,177.9,29.6,-,ปกติ
111,9 เม.ย.2015 11:30,6.3,177.3,30.0,-,ปกติ
111,9 เม.ย.2015 12:00,6.3,176.5,30.5,-,ปกติ
111,9 เม.ย.2015 12:30,6.3,176.4,30.8,-,ปกติ
111,9 เม.ย.2015 13:00,6.3,176.7,31.2,-,ปกติ
111,9 เม.ย.2015 13:30,6.3,175.5,31.5,-,ปกติ
111,9 เม.ย.2015 14:00,6.3,175.6,31.9,-,ปกติ
111,9 เม.ย.2015 14:30,6.2,174.6,32.2,-,ปกติ
111,9 เม.ย.2015 15:00,6.1,175.3,32.5,-,ปกติ
111,9 เม.ย.2015 15:30,6.1,175.1,32.9,-,ปกติ
111,9 เม.ย.2015 16:00,6.1,174.7,33.3,-,ปกติ
111,9 เม.ย.2015 16:30,6.0,176.2,33.5,-,ปกติ
111,9 เม.ย.2015 17:00,6.0,177.5,33.3,-,ปกติ
111,9 เม.ย.2015 17:30,6.0,179.9,32.9,-,ปกติ
111,9 เม.ย.2015 18:00,6.0,180.9,32.5,-,ปกติ
111,9 เม.ย.2015 18:30,6.0,180.8,32.3,-,ปกติ
111,9 เม.ย.2015 19:00,6.0,185.1,32.1,-,ปกติ
111,9 เม.ย.2015 19:30,5.9,185.4,31.9,-,ปกติ
111,9 เม.ย.2015 20:00,5.9,184.0,31.6,-,ปกติ
111,9 เม.ย.2015 20:30,5.9,184.6,31.2,-,ปกติ
111,9 เม.ย.2015 21:00,5.9,186.1,31.0,-,ปกติ
111,9 เม.ย.2015 21:30,5.9,187.4,30.8,-,ปกติ
111,9 เม.ย.2015 22:00,6.0,186.2,30.5,-,ปกติ
111,9 เม.ย.2015 22:30,6.0,188.5,30.3,-,ปกติ
111,9 เม.ย.2015 23:00,6.0,186.8,30.1,-,ปกติ
111,9 เม.ย.2015 23:30,5.9,186.9,29.8,-,ปกติ
111,10 เม.ย.2015 00:00,5.9,187.4,29.7,-,ปกติ
111,10 เม.ย.2015 00:30,6.0,189.7,29.6,-,ปกติ
111,10 เม.ย.2015 01:00,6.0,189.8,29.4,-,ปกติ
111,10 เม.ย.2015 01:30,6.0,190.7,29.2,-,ปกติ
111,10 เม.ย.2015 02:00,6.0,190.0,29.1,-,ปกติ
111,10 เม.ย.2015 02:30,5.9,189.3,28.9,-,ปกติ
111,10 เม.ย.2015 03:00,5.9,188.5,28.7,-,ปกติ
111,10 เม.ย.2015 03:30,5.8,186.7,28.4,-,ปกติ
111,10 เม.ย.2015 04:00,5.8,188.7,28.3,-,ปกติ
111,10 เม.ย.2015 04:30,5.8,188.2,28.1,-,ปกติ
111,10 เม.ย.2015 05:00,5.5,188.6,27.9,-,ปกติ
111,10 เม.ย.2015 05:30,5.2,188.8,27.8,-,ปกติ
111,10 เม.ย.2015 06:00,5.0,189.1,27.6,-,ปกติ
111,10 เม.ย.2015 06:30,5.0,189.4,27.5,-,ปกติ
111,10 เม.ย.2015 07:00,5.3,190.1,27.4,-,ปกติ
111,10 เม.ย.2015 07:30,5.7,190.8,27.5,-,ปกติ
111,10 เม.ย.2015 08:00,5.8,192.4,27.8,-,ปกติ
111,10 เม.ย.2015 08:30,5.7,192.5,28.3,-,ปกติ
111,10 เม.ย.2015 09:00,5.8,190.2,28.9,-,ปกติ
111,10 เม.ย.2015 09:30,6.1,186.9,29.5,-,ปกติ
111,10 เม.ย.2015 10:00,6.1,183.0,29.9,-,ปกติ
111,10 เม.ย.2015 10:30,5.9,181.7,30.3,-,ปกติ
111,10 เม.ย.2015 11:00,6.0,179.1,30.6,-,ปกติ
111,10 เม.ย.2015 11:30,6.1,178.1,31.0,-,ปกติ
111,10 เม.ย.2015 12:00,6.1,176.3,31.3,-,ปกติ
111,10 เม.ย.2015 12:30,6.0,177.2,31.6,-,ปกติ
111,10 เม.ย.2015 13:00,6.0,176.4,31.8,-,ปกติ
111,10 เม.ย.2015 13:30,6.0,175.8,32.2,-,ปกติ
111,10 เม.ย.2015 14:00,5.9,173.6,32.7,-,ปกติ
111,10 เม.ย.2015 14:30,5.9,175.0,33.1,-,ปกติ
111,10 เม.ย.2015 15:00,5.9,174.8,33.6,-,ปกติ
111,10 เม.ย.2015 15:30,5.9,173.8,34.0,-,ปกติ
111,10 เม.ย.2015 16:00,5.9,174.7,34.3,-,ปกติ
111,10 เม.ย.2015 16:30,5.9,175.3,34.5,-,ปกติ
111,10 เม.ย.2015 17:00,5.9,173.8,34.6,-,ปกติ
111,10 เม.ย.2015 17:30,5.9,174.9,34.5,-,ปกติ
111,10 เม.ย.2015 18:00,5.9,177.8,34.1,-,ปกติ
111,10 เม.ย.2015 18:30,5.9,179.6,33.7,-,ปกติ
111,10 เม.ย.2015 19:00,5.9,183.7,33.3,-,ปกติ
111,10 เม.ย.2015 19:30,5.9,183.9,33.0,-,ปกติ
111,10 เม.ย.2015 20:00,5.9,184.4,32.7,-,ปกติ
111,10 เม.ย.2015 20:30,5.9,186.2,32.4,-,ปกติ
111,10 เม.ย.2015 21:00,5.9,186.0,32.2,-,ปกติ
111,10 เม.ย.2015 21:30,5.9,188.6,31.9,-,ปกติ
111,10 เม.ย.2015 22:00,5.9,188.2,31.6,-,ปกติ
111,10 เม.ย.2015 22:30,5.9,189.8,31.4,-,ปกติ
111,10 เม.ย.2015 23:00,5.9,189.2,31.2,-,ปกติ
111,10 เม.ย.2015 23:30,5.9,189.2,30.9,-,ปกติ
111,11 เม.ย.2015 00:00,5.9,187.7,30.7,-,ปกติ
111,11 เม.ย.2015 00:30,5.9,188.4,30.5,-,ปกติ
111,11 เม.ย.2015 01:00,5.9,188.8,30.2,-,ปกติ
111,11 เม.ย.2015 01:30,5.9,188.1,30.1,-,ปกติ
111,11 เม.ย.2015 02:00,6.0,189.1,30.0,-,ปกติ
111,11 เม.ย.2015 02:30,6.0,186.7,29.8,-,ปกติ
111,11 เม.ย.2015 03:00,6.0,186.5,29.6,-,ปกติ
111,11 เม.ย.2015 03:30,6.0,189.3,29.4,-,ปกติ
111,11 เม.ย.2015 04:00,6.0,189.5,29.3,-,ปกติ
111,11 เม.ย.2015 04:30,6.0,189.9,29.2,-,ปกติ
111,11 เม.ย.2015 05:00,6.0,189.4,29.0,-,ปกติ
111,11 เม.ย.2015 05:30,5.9,189.2,28.9,-,ปกติ
111,11 เม.ย.2015 06:00,5.7,188.8,28.7,-,ปกติ
111,11 เม.ย.2015 06:30,6.1,189.3,28.6,-,ปกติ
111,11 เม.ย.2015 07:00,6.0,189.8,28.6,-,ปกติ
111,11 เม.ย.2015 07:30,5.9,191.2,28.7,-,ปกติ
111,11 เม.ย.2015 08:00,5.7,193.4,28.9,-,ปกติ
111,11 เม.ย.2015 08:30,5.8,193.4,29.3,-,ปกติ
111,11 เม.ย.2015 09:00,5.9,189.3,29.9,-,ปกติ
111,11 เม.ย.2015 09:30,6.2,184.1,30.4,-,ปกติ
111,11 เม.ย.2015 10:00,6.0,182.0,30.8,-,ปกติ
111,11 เม.ย.2015 10:30,6.1,181.1,31.2,-,ปกติ
111,11 เม.ย.2015 11:00,6.2,177.8,31.7,-,ปกติ
111,11 เม.ย.2015 11:30,6.3,178.5,31.9,-,ปกติ
111,11 เม.ย.2015 12:00,6.2,177.7,32.3,-,ปกติ
111,11 เม.ย.2015 12:30,6.2,177.1,32.7,-,ปกติ
111,11 เม.ย.2015 13:00,6.1,175.6,33.1,-,ปกติ
111,11 เม.ย.2015 13:30,6.1,174.6,33.5,-,ปกติ
111,11 เม.ย.2015 14:00,6.1,175.6,33.9,-,ปกติ
111,11 เม.ย.2015 14:30,6.0,174.3,34.3,-,ปกติ
111,11 เม.ย.2015 15:00,5.9,175.6,34.5,-,ปกติ
111,11 เม.ย.2015 15:30,6.0,178.3,34.3,-,ปกติ
111,11 เม.ย.2015 16:00,6.0,180.9,33.5,-,ปกติ
111,11 เม.ย.2015 16:30,6.0,183.3,32.1,-,ปกติ
111,11 เม.ย.2015 17:00,6.0,186.4,31.2,-,ปกติ
111,11 เม.ย.2015 17:30,5.9,189.6,30.8,-,ปกติ
111,11 เม.ย.2015 18:00,6.0,187.4,30.4,-,ปกติ
111,11 เม.ย.2015 18:30,6.0,189.3,30.1,-,ปกติ
111,11 เม.ย.2015 19:00,6.0,188.2,29.9,-,ปกติ
111,11 เม.ย.2015 19:30,5.7,189.5,29.8,-,ปกติ
111,11 เม.ย.2015 20:00,5.8,188.9,29.7,-,ปกติ
111,11 เม.ย.2015 20:30,6.1,190.8,29.6,-,ปกติ
111,11 เม.ย.2015 21:00,6.1,190.7,29.5,-,ปกติ
111,11 เม.ย.2015 21:30,6.1,192.3,29.5,-,ปกติ
111,11 เม.ย.2015 22:00,6.1,190.4,29.3,-,ปกติ
111,11 เม.ย.2015 22:30,6.1,190.2,29.2,-,ปกติ
111,11 เม.ย.2015 23:00,6.1,187.5,29.0,-,ปกติ
111,11 เม.ย.2015 23:30,6.1,188.2,28.1,-,ปกติ
111,12 เม.ย.2015 00:00,6.2,192.0,27.4,-,ปกติ
111,12 เม.ย.2015 00:30,6.2,193.2,27.0,-,ปกติ
111,12 เม.ย.2015 01:00,6.2,193.4,26.8,-,ปกติ
111,12 เม.ย.2015 01:30,6.2,193.1,26.7,-,ปกติ
111,12 เม.ย.2015 02:00,6.2,194.0,26.7,-,ปกติ
111,12 เม.ย.2015 02:30,6.2,189.7,26.5,-,ปกติ
111,12 เม.ย.2015 03:00,6.2,189.0,26.4,-,ปกติ
111,12 เม.ย.2015 03:30,6.2,189.8,26.3,-,ปกติ
111,12 เม.ย.2015 04:00,6.0,190.2,26.2,-,ปกติ
111,12 เม.ย.2015 04:30,5.6,190.0,26.1,-,ปกติ
111,12 เม.ย.2015 05:00,5.5,190.2,26.0,-,ปกติ
111,12 เม.ย.2015 05:30,5.6,191.0,25.9,-,ปกติ
111,12 เม.ย.2015 06:00,5.8,190.5,25.9,-,ปกติ
111,12 เม.ย.2015 06:30,5.8,191.5,25.8,-,ปกติ
111,12 เม.ย.2015 07:00,5.8,193.5,25.7,-,ปกติ
111,12 เม.ย.2015 07:30,5.6,194.2,25.8,-,ปกติ
111,12 เม.ย.2015 08:00,6.3,192.4,26.1,-,ปกติ
111,12 เม.ย.2015 08:30,6.3,191.9,26.4,-,ปกติ
111,12 เม.ย.2015 09:00,6.3,189.9,26.8,-,ปกติ
111,12 เม.ย.2015 09:30,6.5,185.8,27.5,-,ปกติ
111,12 เม.ย.2015 10:00,6.5,181.3,28.1,-,ปกติ
111,12 เม.ย.2015 10:30,6.4,178.9,28.7,-,ปกติ
111,12 เม.ย.2015 11:00,6.3,178.1,29.2,-,ปกติ
111,12 เม.ย.2015 11:30,6.5,178.4,29.5,-,ปกติ
111,12 เม.ย.2015 12:00,6.5,176.7,30.0,-,ปกติ
111,12 เม.ย.2015 12:30,6.6,175.4,30.5,-,ปกติ
111,12 เม.ย.2015 13:00,6.6,174.5,30.9,-,ปกติ
111,12 เม.ย.2015 13:30,6.5,176.1,31.2,-,ปกติ
111,12 เม.ย.2015 14:00,6.6,176.4,31.4,-,ปกติ
111,12 เม.ย.2015 14:30,6.5,176.5,31.6,-,ปกติ
111,12 เม.ย.2015 15:00,6.5,176.3,31.8,-,ปกติ
111,12 เม.ย.2015 15:30,6.4,176.3,32.0,-,ปกติ
111,12 เม.ย.2015 16:00,6.4,176.1,32.3,-,ปกติ
111,12 เม.ย.2015 16:30,6.3,174.9,32.5,-,ปกติ
111,12 เม.ย.2015 17:00,6.3,177.3,32.6,-,ปกติ
111,12 เม.ย.2015 17:30,6.4,174.9,32.7,-,ปกติ
111,12 เม.ย.2015 18:00,6.3,176.8,32.7,-,ปกติ
111,12 เม.ย.2015 18:30,6.3,177.9,32.2,-,ปกติ
111,12 เม.ย.2015 19:00,6.2,180.6,31.7,-,ปกติ
111,12 เม.ย.2015 19:30,6.2,181.3,31.4,-,ปกติ
111,12 เม.ย.2015 20:00,6.2,182.7,31.1,-,ปกติ
111,12 เม.ย.2015 20:30,6.2,183.6,30.8,-,ปกติ
111,12 เม.ย.2015 21:00,6.2,184.6,30.5,-,ปกติ
111,12 เม.ย.2015 21:30,6.2,185.9,30.3,-,ปกติ
111,12 เม.ย.2015 22:00,6.2,188.3,30.1,-,ปกติ
111,12 เม.ย.2015 22:30,6.2,187.9,29.9,-,ปกติ
111,12 เม.ย.2015 23:00,6.2,187.3,29.7,-,ปกติ
111,12 เม.ย.2015 23:30,6.2,191.6,29.6,-,ปกติ
111,13 เม.ย.2015 00:00,6.2,190.0,29.4,-,ปกติ
111,13 เม.ย.2015 00:30,6.1,189.8,29.3,-,ปกติ
111,13 เม.ย.2015 01:00,6.2,190.2,29.1,-,ปกติ
111,13 เม.ย.2015 01:30,6.1,190.2,29.0,-,ปกติ
111,13 เม.ย.2015 02:00,6.1,188.6,28.8,-,ปกติ
111,13 เม.ย.2015 02:30,6.1,190.6,28.7,-,ปกติ
111,13 เม.ย.2015 03:00,6.1,188.5,28.5,-,ปกติ
111,13 เม.ย.2015 03:30,6.0,188.4,28.3,-,ปกติ
111,13 เม.ย.2015 04:00,6.0,192.7,28.2,-,ปกติ
111,13 เม.ย.2015 04:30,6.0,192.0,28.1,-,ปกติ
111,13 เม.ย.2015 05:00,6.0,190.6,28.0,-,ปกติ
111,13 เม.ย.2015 05:30,5.9,188.9,27.9,-,ปกติ
111,13 เม.ย.2015 06:00,5.6,187.8,27.7,-,ปกติ
111,13 เม.ย.2015 06:30,5.5,187.6,27.6,-,ปกติ
111,13 เม.ย.2015 07:00,5.8,184.9,27.4,-,ปกติ
111,13 เม.ย.2015 07:30,5.6,184.2,27.4,-,ปกติ
111,13 เม.ย.2015 08:00,6.2,183.9,27.5,-,ปกติ
111,13 เม.ย.2015 08:30,6.3,182.1,27.9,-,ปกติ
111,13 เม.ย.2015 09:00,6.2,180.2,28.1,-,ปกติ
111,13 เม.ย.2015 09:30,6.1,179.7,28.6,-,ปกติ
111,13 เม.ย.2015 10:00,6.1,178.5,28.9,-,ปกติ
111,13 เม.ย.2015 10:30,6.1,177.8,29.3,-,ปกติ
111,13 เม.ย.2015 11:00,6.1,175.6,29.7,-,ปกติ
111,13 เม.ย.2015 11:30,6.1,174.3,30.2,-,ปกติ
111,13 เม.ย.2015 12:00,6.1,173.6,30.7,-,ปกติ
111,13 เม.ย.2015 12:30,6.1,174.1,31.1,-,ปกติ
111,13 เม.ย.2015 13:00,6.1,174.1,31.5,-,ปกติ
111,13 เม.ย.2015 13:30,6.1,174.1,31.8,-,ปกติ
111,13 เม.ย.2015 14:00,6.1,173.9,32.1,-,ปกติ
111,13 เม.ย.2015 14:30,6.1,171.6,32.7,-,ปกติ
111,13 เม.ย.2015 15:00,6.0,173.0,33.1,-,ปกติ
111,13 เม.ย.2015 15:30,6.0,171.5,33.3,-,ปกติ
111,13 เม.ย.2015 16:00,6.0,173.0,33.4,-,ปกติ
111,13 เม.ย.2015 16:30,6.0,174.0,33.5,-,ปกติ
111,13 เม.ย.2015 17:00,6.0,175.1,33.6,-,ปกติ
111,13 เม.ย.2015 17:30,6.0,176.0,33.5,-,ปกติ
111,13 เม.ย.2015 18:00,6.0,174.1,33.4,-,ปกติ
111,13 เม.ย.2015 18:30,6.0,176.4,33.0,-,ปกติ
111,13 เม.ย.2015 19:00,6.0,179.4,32.2,-,ปกติ
111,13 เม.ย.2015 19:30,6.0,180.9,31.6,-,ปกติ
111,13 เม.ย.2015 20:00,6.0,183.9,31.1,-,ปกติ
111,13 เม.ย.2015 20:30,6.0,184.6,30.8,-,ปกติ
111,13 เม.ย.2015 21:00,6.0,184.9,30.4,-,ปกติ
111,13 เม.ย.2015 21:30,6.0,183.8,30.1,-,ปกติ
111,13 เม.ย.2015 22:00,6.0,186.7,29.8,-,ปกติ
111,13 เม.ย.2015 22:30,6.0,185.3,29.5,-,ปกติ
111,13 เม.ย.2015 23:00,6.0,185.0,29.1,-,ปกติ
111,13 เม.ย.2015 23:30,6.1,187.3,28.8,-,ปกติ
111,14 เม.ย.2015 00:00,6.0,190.7,28.6,-,ปกติ
111,14 เม.ย.2015 00:30,6.1,192.5,28.5,-,ปกติ
111,14 เม.ย.2015 01:00,6.1,193.5,28.3,-,ปกติ
111,14 เม.ย.2015 01:30,6.1,188.0,28.1,-,ปกติ
111,14 เม.ย.2015 02:00,6.1,195.6,28.0,-,ปกติ
111,14 เม.ย.2015 02:30,6.1,188.8,27.8,-,ปกติ
111,14 เม.ย.2015 03:00,6.1,188.0,27.5,-,ปกติ
111,14 เม.ย.2015 03:30,6.1,189.7,27.3,-,ปกติ
111,14 เม.ย.2015 04:00,6.1,188.9,27.1,-,ปกติ
111,14 เม.ย.2015 04:30,6.1,188.5,26.9,-,ปกติ
111,14 เม.ย.2015 05:00,6.1,189.2,26.6,-,ปกติ
111,14 เม.ย.2015 05:30,6.1,188.5,26.3,-,ปกติ
111,14 เม.ย.2015 06:00,6.1,187.8,26.0,-,ปกติ
111,14 เม.ย.2015 06:30,6.2,188.7,25.8,-,ปกติ
111,14 เม.ย.2015 07:00,6.1,186.5,25.6,-,ปกติ
111,14 เม.ย.2015 07:30,6.1,185.3,25.5,-,ปกติ
111,14 เม.ย.2015 08:00,6.3,184.2,25.6,-,ปกติ
111,14 เม.ย.2015 08:30,6.3,182.4,26.1,-,ปกติ
111,14 เม.ย.2015 09:00,6.4,177.9,26.6,-,ปกติ
111,14 เม.ย.2015 09:30,6.3,176.5,27.1,-,ปกติ
111,14 เม.ย.2015 10:00,6.3,176.0,27.4,-,ปกติ
111,14 เม.ย.2015 10:30,6.3,175.5,27.8,-,ปกติ
111,14 เม.ย.2015 11:00,F,F,F,-,-
111,14 เม.ย.2015 11:30,6.3,173.2,28.6,-,ปกติ
111,14 เม.ย.2015 12:00,6.3,174.8,29.0,-,ปกติ
111,14 เม.ย.2015 12:30,6.3,172.5,29.4,-,ปกติ
111,14 เม.ย.2015 13:00,6.3,172.9,29.8,-,ปกติ
111,14 เม.ย.2015 13:30,6.4,172.5,30.3,-,ปกติ
111,14 เม.ย.2015 14:00,6.4,171.4,30.8,-,ปกติ
111,14 เม.ย.2015 14:30,6.3,170.8,31.3,-,ปกติ
111,14 เม.ย.2015 15:00,6.3,170.5,31.8,-,ปกติ
111,14 เม.ย.2015 15:30,6.3,170.7,32.4,-,ปกติ
111,14 เม.ย.2015 16:00,6.2,170.2,32.9,-,ปกติ
111,14 เม.ย.2015 16:30,6.2,170.8,33.2,-,ปกติ
111,14 เม.ย.2015 17:00,6.2,171.0,33.5,-,ปกติ
111,14 เม.ย.2015 17:30,6.3,171.3,33.5,-,ปกติ
111,14 เม.ย.2015 18:00,6.2,172.4,33.3,-,ปกติ
111,14 เม.ย.2015 18:30,6.2,174.9,32.7,-,ปกติ
111,14 เม.ย.2015 19:00,6.2,177.8,31.9,-,ปกติ
111,14 เม.ย.2015 19:30,6.2,181.4,31.3,-,ปกติ
111,14 เม.ย.2015 20:00,6.2,183.9,30.8,-,ปกติ
111,14 เม.ย.2015 20:30,6.2,187.7,30.4,-,ปกติ
111,14 เม.ย.2015 21:00,6.2,190.3,30.1,-,ปกติ
111,14 เม.ย.2015 21:30,6.2,187.5,29.8,-,ปกติ
111,14 เม.ย.2015 22:00,F,F,F,-,-
111,14 เม.ย.2015 22:30,6.2,186.9,29.2,-,ปกติ
111,14 เม.ย.2015 23:00,6.0,186.4,28.9,-,ปกติ
111,14 เม.ย.2015 23:30,6.2,187.4,28.7,-,ปกติ
111,15 เม.ย.2015 00:00,6.2,187.8,28.4,-,ปกติ
111,15 เม.ย.2015 00:30,6.1,187.3,28.1,-,ปกติ
111,15 เม.ย.2015 01:00,6.2,187.9,27.7,-,ปกติ
111,15 เม.ย.2015 01:30,6.2,190.5,27.5,-,ปกติ
111,15 เม.ย.2015 02:00,6.2,189.2,27.3,-,ปกติ
111,15 เม.ย.2015 02:30,6.2,195.9,27.1,-,ปกติ
111,15 เม.ย.2015 03:00,6.3,192.1,26.9,-,ปกติ
111,15 เม.ย.2015 03:30,6.3,190.1,26.7,-,ปกติ
111,15 เม.ย.2015 04:00,6.2,191.1,26.5,-,ปกติ
111,15 เม.ย.2015 04:30,6.1,186.0,26.3,-,ปกติ
111,15 เม.ย.2015 05:00,6.3,190.1,26.1,-,ปกติ
111,15 เม.ย.2015 05:30,6.3,192.0,26.0,-,ปกติ
111,15 เม.ย.2015 06:00,6.2,188.3,25.7,-,ปกติ
111,15 เม.ย.2015 06:30,6.3,188.0,25.6,-,ปกติ
111,15 เม.ย.2015 07:00,6.3,188.9,25.4,-,ปกติ
111,15 เม.ย.2015 07:30,6.3,191.8,25.5,-,ปกติ
111,15 เม.ย.2015 08:00,6.2,192.3,25.8,-,ปกติ
111,15 เม.ย.2015 08:30,6.3,183.6,26.4,-,ปกติ
111,15 เม.ย.2015 09:00,6.3,179.3,27.3,-,ปกติ
111,15 เม.ย.2015 09:30,6.1,176.7,28.1,-,ปกติ
111,15 เม.ย.2015 10:00,6.1,173.5,28.9,-,ปกติ
111,15 เม.ย.2015 10:30,6.3,172.0,29.6,-,ปกติ
111,15 เม.ย.2015 11:00,6.4,172.1,30.2,-,ปกติ
111,15 เม.ย.2015 11:30,6.4,171.5,30.8,-,ปกติ
111,15 เม.ย.2015 12:00,6.4,173.7,31.3,-,ปกติ
111,15 เม.ย.2015 12:30,6.4,173.7,31.6,-,ปกติ
111,15 เม.ย.2015 13:00,6.3,173.5,31.7,-,ปกติ
111,15 เม.ย.2015 13:30,6.4,174.7,31.8,-,ปกติ
111,15 เม.ย.2015 14:00,6.3,174.6,32.1,-,ปกติ
111,15 เม.ย.2015 14:30,6.3,176.2,32.1,-,ปกติ
111,15 เม.ย.2015 15:00,6.1,175.3,32.3,-,ปกติ
111,15 เม.ย.2015 15:30,6.2,175.0,32.9,-,ปกติ
111,15 เม.ย.2015 16:00,6.1,176.0,33.1,-,ปกติ
111,15 เม.ย.2015 16:30,6.2,176.8,33.0,-,ปกติ
111,15 เม.ย.2015 17:00,6.1,178.8,32.8,-,ปกติ
111,15 เม.ย.2015 17:30,6.1,181.5,32.4,-,ปกติ
111,15 เม.ย.2015 18:00,6.1,182.5,32.0,-,ปกติ
111,15 เม.ย.2015 18:30,6.1,181.8,31.6,-,ปกติ
111,15 เม.ย.2015 19:00,6.1,181.0,31.1,-,ปกติ
111,15 เม.ย.2015 19:30,6.1,182.9,30.8,-,ปกติ
111,15 เม.ย.2015 20:00,6.1,184.9,30.6,-,ปกติ
111,15 เม.ย.2015 20:30,6.1,186.4,30.3,-,ปกติ
111,15 เม.ย.2015 21:00,6.1,192.4,30.2,-,ปกติ
111,15 เม.ย.2015 21:30,6.1,195.4,30.0,-,ปกติ
111,15 เม.ย.2015 22:00,6.1,188.7,29.8,-,ปกติ
111,15 เม.ย.2015 22:30,6.0,188.5,29.6,-,ปกติ
111,15 เม.ย.2015 23:00,6.1,197.9,29.5,-,ปกติ
111,15 เม.ย.2015 23:30,6.0,198.1,29.3,-,ปกติ
111,16 เม.ย.2015 00:00,6.1,198.9,29.2,-,ปกติ
111,16 เม.ย.2015 00:30,6.0,198.8,29.0,-,ปกติ
111,16 เม.ย.2015 01:00,6.0,193.9,28.8,-,ปกติ
111,16 เม.ย.2015 01:30,6.1,196.4,28.6,-,ปกติ
111,16 เม.ย.2015 02:00,6.0,191.4,28.3,-,ปกติ
111,16 เม.ย.2015 02:30,6.0,193.3,28.1,-,ปกติ
111,16 เม.ย.2015 03:00,6.0,187.8,27.7,-,ปกติ
111,16 เม.ย.2015 03:30,6.0,188.4,27.3,-,ปกติ
111,16 เม.ย.2015 04:00,6.0,192.7,27.1,-,ปกติ
111,16 เม.ย.2015 04:30,6.0,192.9,26.8,-,ปกติ
111,16 เม.ย.2015 05:00,6.0,193.1,26.6,-,ปกติ
111,16 เม.ย.2015 05:30,6.1,196.7,26.5,-,ปกติ
111,16 เม.ย.2015 06:00,5.8,202.6,26.4,-,ปกติ
111,16 เม.ย.2015 06:30,5.5,200.2,26.3,-,ปกติ
111,16 เม.ย.2015 07:00,5.3,200.2,26.3,-,ปกติ
111,16 เม.ย.2015 07:30,5.5,202.7,26.5,-,ปกติ
111,16 เม.ย.2015 08:00,5.6,199.4,26.8,-,ปกติ
111,16 เม.ย.2015 08:30,5.5,198.1,27.5,-,ปกติ
111,16 เม.ย.2015 09:00,5.9,192.4,28.2,-,ปกติ
111,16 เม.ย.2015 09:30,6.1,189.0,28.8,-,ปกติ
111,16 เม.ย.2015 10:00,5.9,186.9,29.2,-,ปกติ
111,16 เม.ย.2015 10:30,5.9,181.5,29.7,-,ปกติ
111,16 เม.ย.2015 11:00,6.0,180.4,30.1,-,ปกติ
111,16 เม.ย.2015 11:30,6.2,179.8,30.4,-,ปกติ
111,16 เม.ย.2015 12:00,6.2,178.0,30.8,-,ปกติ
111,16 เม.ย.2015 12:30,6.1,178.0,31.1,-,ปกติ
111,16 เม.ย.2015 13:00,6.0,177.6,31.4,-,ปกติ
111,16 เม.ย.2015 13:30,6.0,176.7,31.9,-,ปกติ
111,16 เม.ย.2015 14:00,6.0,176.5,32.3,-,ปกติ
111,16 เม.ย.2015 14:30,5.9,176.6,32.7,-,ปกติ
111,16 เม.ย.2015 15:00,5.9,175.9,33.3,-,ปกติ
